dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-03-01,TSLA,292.98,279.5,293.88,273.6,281.95,-2.376760563380282,113903320,32697093873.3992,287.06,3.54,3216517037,3216517000.0,819866362521.53,942374880000.0
2025-02-28,TSLA,281.95,291.16,297.23,280.88,290.8,-1.7774936061381075,99854250,28687643728.9725,287.3,3.1,3216517037,3216517000.0,789000259431.68,906896320000.0
2025-02-27,TSLA,290.8,303.72,309.0,288.04,302.8,0.30263157894736836,98331625,29198131552.1788,296.94,3.06,3216517037,3216517000.0,813766084211.34,935363190000.0
2025-02-26,TSLA,302.8,327.02,328.89,297.25,330.53,1.118686868686869,133120820,40715406153.0846,305.85,4.14,3216517037,3216517000.0,847346522077.62,973961250000.0
2025-02-25,TSLA,330.53,338.14,342.4,324.7,337.8,-0.7437425506555424,75017125,24999438902.14,333.25,2.33,3216517037,3216517000.0,924945261279.56,
2025-02-22,TSLA,337.8,353.44,354.98,334.42,354.4,1.1767441860465118,73374938,25110154826.2929,342.22,2.28,3216517037,3216517000.0,945289465854.27,
2025-02-21,TSLA,354.4,361.51,362.3,348.0,360.56,-0.6346153846153846,45619977,16119868142.5252,353.35,1.42,3216517037,3216517000.0,991742013130.85,1139933000000.0
2025-02-20,TSLA,360.56,354.0,367.34,353.67,354.11,-2.064327485380117,66553313,24084500588.7827,361.88,2.07,3216517037,3216517000.0,1008980390991.02,1159747000000.0
2025-02-19,TSLA,354.11,355.01,359.1,350.02,355.84,-1.2692307692307692,51240907,18165152099.5352,354.5,1.59,3216517037,3216517000.0,990931045556.38,1139000000000.0
2025-02-15,TSLA,355.84,360.62,362.0,347.5,355.94,-0.9387755102040817,67751125,23926783374.1138,353.16,2.11,3216517037,3216517000.0,995772169381.37,1144565000000.0
2025-02-14,TSLA,355.94,345.0,358.69,342.85,336.51,-193.33333333333331,88658750,31225716367.325,352.2,2.76,3216517037,3216517000.0,996051614591.82,1144886000000.0
2025-02-13,TSLA,336.51,329.94,346.4,329.12,328.5,-0.5771230502599654,103492130,35138888848.2387,339.53,3.22,3216517037,3216517000.0,941679456848.86,1082389000000.0
2025-02-12,TSLA,328.5,345.8,349.37,325.1,350.73,-3.598360655737705,116729440,39139615858.1744,335.3,3.63,3216517037,3216517000.0,919264486589.42,1056625000000.0
2025-02-11,TSLA,350.73,356.21,362.7,350.51,361.62,-0.525236593059937,75804000,27031214432.04,356.59,2.36,3216517037,3216517000.0,981472219753.0,1128128000000.0
2025-02-08,TSLA,361.62,370.19,380.55,360.34,374.32,0.1262458471760799,68724313,25341922731.4263,368.75,2.14,3216517037,3216517000.0,1011946830904.73,1163157000000.0
2025-02-07,TSLA,374.32,373.03,375.4,363.18,378.17,-0.6991150442477876,77174188,28452461555.3324,368.68,2.4,3216517037,3216517000.0,1047485987728.05,1204006000000.0
2025-02-06,TSLA,378.17,387.51,388.39,375.53,392.21,2.5098039215686274,56695520,21619652182.5872,381.33,1.76,3216517037,3216517000.0,1058259319771.7,1216389000000.0
