dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-02-26,TMUS,270.54,269.23,272.7,268.28,268.13,-1.350194552529183,3495652,943978834.9489,270.04,0.31,1141744952,1141745000.0,126643967243.39,308887690000.0
2025-02-25,TMUS,268.13,267.97,273.4,267.57,265.17,0.24444444444444446,4130445,1114745190.1295,269.89,0.36,1141744952,1141745000.0,125515738839.0,
2025-02-22,TMUS,265.17,265.44,267.66,263.5,265.4,-1.0803571428571428,3553303,943382865.2629,265.49,0.31,1141744952,1141745000.0,124130135889.87,
2025-02-21,TMUS,265.4,263.0,265.75,262.16,263.35,-9.666666666666668,2768149,732545761.1547,264.63,0.24,1141744952,1141745000.0,124237793076.54,303018940000.0
2025-02-20,TMUS,263.35,262.7,264.25,259.83,263.21,-0.9358974358974359,3670590,962655246.8148,262.26,0.32,1141744952,1141745000.0,123278245386.32,300678630000.0
2025-02-19,TMUS,263.21,270.0,270.75,262.55,270.82,-57.199999999999996,3867082,1025238420.92,265.12,0.34,1141744952,1141745000.0,123212648371.06,300518630000.0
2025-02-15,TMUS,270.82,266.69,271.41,264.4,265.08,-1.7686832740213525,4820942,1298046877.3108,269.25,0.42,1141744952,1141745000.0,126772656856.34,309201570000.0
2025-02-14,TMUS,265.08,255.05,266.0,255.0,255.28,0.7777777777777777,3787291,993509254.2507,262.33,0.33,1141744952,1141745000.0,124088075718.46,302653750000.0
2025-02-13,TMUS,255.28,256.39,259.59,255.16,258.7,-1.34375,3174651,815294726.6745,256.81,0.28,1141744952,1141745000.0,119500507052.09,291464630000.0
2025-02-12,TMUS,258.7,255.12,259.46,253.35,255.83,-1.8484848484848486,2592080,666744874.8704,257.22,0.23,1141744952,1141745000.0,121101443099.17,295369320000.0
2025-02-11,TMUS,255.83,254.93,256.48,251.25,246.24,2.4732142857142856,4726676,1201887356.59,254.28,0.41,1141744952,1141745000.0,119757975219.92,292092570000.0
2025-02-08,TMUS,246.24,247.5,250.5,246.1,247.17,-1.0976863753213368,3434183,851242994.1923,247.87,0.3,1141744952,1141745000.0,115268748243.15,281143250000.0
2025-02-07,TMUS,247.17,243.61,247.6,243.42,242.43,-6.157894736842105,3270406,805693003.3363,246.36,0.29,1141744952,1141745000.0,115704090912.19,282205000000.0
2025-02-06,TMUS,242.43,237.85,242.7,237.64,237.25,0.11224489795918369,3058030,737478184.436,241.16,0.27,1141744952,1141745000.0,113485223772.48,276793190000.0
2025-02-05,TMUS,237.25,236.31,240.84,235.39,238.1,-1.165137614678899,3283836,782260010.7292,238.22,0.29,1141744952,1141745000.0,111060385843.42,270878940000.0
2025-02-04,TMUS,238.1,235.94,238.35,232.6,232.97,-7.111111111111112,3714477,879661365.9417,236.82,0.33,1141744952,1141745000.0,111458288640.35,271849440000.0
2025-02-01,TMUS,232.97,234.5,235.48,231.0,234.37,-1.2727272727272727,3337367,777274810.0939,232.9,0.29,1144579681,1144580000.0,109327623288.63,266652690000.0
2025-01-31,TMUS,234.37,239.21,240.84,233.97,235.15,-0.44999999999999996,4114371,971950245.5867,236.23,0.36,1144579681,1144580000.0,109984607332.75,268255070000.0
2025-01-30,TMUS,235.15,238.0,241.4,233.23,221.14,-20.21212121212121,8824195,2098247177.6049,237.78,0.76,1160486648,1160487000.0,114613142816.42,272888380000.0
2025-01-29,TMUS,221.14,220.21,224.16,218.8,221.43,-1.0205047318611988,3951534,877150848.1782,221.98,0.34,1160486648,1160487000.0,107784607282.26,256630000000.0
2025-01-28,TMUS,221.43,216.79,223.33,216.79,218.57,-11.076923076923077,4146367,918147874.1881,221.43,0.36,1160486648,1160487000.0,107925954555.99,256966500000.0
2025-01-25,TMUS,218.57,216.85,218.6,215.74,216.04,-0.10687022900763365,3083773,671257204.002,217.67,0.27,1160486648,1160487000.0,106531982868.46,253647570000.0
2025-01-24,TMUS,216.04,218.66,219.41,215.37,218.18,-1.8376068376068377,3621040,784640260.768,216.69,0.31,1160486648,1160487000.0,105298844882.25,250711500000.0
2025-01-23,TMUS,218.18,219.19,220.86,218.08,219.49,-0.3877551020408163,3618126,792217632.708,218.96,0.31,1160486648,1160487000.0,106341890281.47,253194940000.0
2025-01-22,TMUS,219.49,218.24,220.28,218.13,218.97,-1.4,3115550,683733026.1655,219.46,0.27,1160486648,1160487000.0,106980394909.24,254715190000.0
2025-01-18,TMUS,218.97,219.21,219.5,217.64,215.75,5.208333333333334,4223367,923340790.0989,218.63,0.36,1160486648,1160487000.0,106726944625.32,254111690000.0
2025-01-17,TMUS,215.75,213.39,216.74,213.39,214.2,-0.5167785234899329,2408539,519795255.5619,215.81,0.21,1160486648,1160487000.0,105157497608.52,250375000000.0
2025-01-16,TMUS,214.2,216.14,217.56,213.88,214.18,-0.9861111111111112,3115416,670382723.0326,215.18,0.27,1160486648,1160487000.0,104402020800.67,248576190000.0
2025-01-15,TMUS,214.18,213.43,214.64,211.34,213.46,33.0,3534055,755252327.2255,213.71,0.3,1160486648,1160487000.0,104392272712.83,248553000000.0
2025-01-14,TMUS,213.46,211.33,215.41,210.71,211.3,2.0,3644684,778951012.6368,213.72,0.31,1160486648,1160487000.0,104041346424.52,247717440000.0
2025-01-11,TMUS,211.3,212.63,213.45,209.83,215.52,-2.9215686274509802,4114109,868701973.2982,211.15,0.35,1160486648,1160487000.0,102988552937.45,245210750000.0
2025-01-09,TMUS,215.52,214.23,215.76,212.2,212.34,-1.7653061224489797,3148349,675011062.9584,214.4,0.27,1160486648,1160487000.0,105045399472.37,250108070000.0
2025-01-08,TMUS,212.34,211.38,215.43,211.38,212.38,-1.0133333333333334,4946067,1053491992.1253,213.0,0.43,1160486648,1160487000.0,103493016483.34,246411880000.0
2025-01-07,TMUS,212.38,213.45,215.0,208.39,219.11,152.5,5636402,1189465132.3454,211.03,,1160486648,,103514949680.98,
2025-01-04,TMUS,219.11,221.15,221.35,218.87,219.53,-0.9381107491856677,2699632,593533289.5835,219.86,0.23,1160486648,1160487000.0,106795181240.22,254274190000.0
2025-01-03,TMUS,219.53,222.18,222.52,218.65,220.73,1.8421052631578947,2849169,626249938.9438,219.8,0.25,1160486648,1160487000.0,106999886210.88,254761570000.0
2025-01-01,TMUS,220.73,220.16,221.67,219.88,220.66,-1.0555555555555556,2046306,451544020.878,220.66,0.18,1160486648,1160487000.0,107584771481.48,256154190000.0
2024-12-31,TMUS,220.66,222.77,223.02,219.22,223.02,-36.333333333333336,2147628,474360555.942,220.88,0.19,1160486648,1160487000.0,107550658048.07,256072940000.0
2024-12-28,TMUS,223.02,222.1,224.06,221.26,223.68,-0.7169811320754718,2136705,475537180.3586,222.56,0.18,1160486648,1160487000.0,108700932413.57,258811690000.0
2024-12-27,TMUS,223.68,221.0,224.67,220.53,223.01,-2.0,1884981,421784498.3984,223.76,0.16,1160486648,1160487000.0,109022614438.35,259577630000.0
2024-12-25,TMUS,223.01,221.8,223.7,221.19,221.66,1.0333333333333332,1411839,314813568.5452,222.98,0.12,1160486648,1160487000.0,108696053495.6,258800070000.0
2024-12-24,TMUS,221.66,219.89,222.41,217.89,220.31,0.0,2904879,642563882.6064,221.2,0.25,1160486648,1160487000.0,108038062440.23,257233440000.0
2024-12-21,TMUS,220.31,218.0,221.47,217.99,218.0,0.737704918032787,8950121,1967373622.1525,219.82,0.77,1160486648,1160487000.0,107380061636.77,255666750000.0
2024-12-20,TMUS,218.0,220.06,221.75,217.79,220.69,-2.150943396226415,4931043,1079222371.0047,218.86,0.42,1160486648,1160487000.0,106254157490.88,252986070000.0
2024-12-19,TMUS,220.69,219.4,223.2,219.32,220.71,-0.9918032786885246,4998164,1106165716.7432,221.31,0.43,1160486648,1160487000.0,107565280179.83,256107750000.0
2024-12-18,TMUS,220.71,229.32,229.7,218.92,229.47,381.0,7619445,1694298649.3695,222.37,0.66,1160486648,1160487000.0,107575028267.68,256131000000.0
2024-12-17,TMUS,229.47,233.09,233.33,228.37,231.94,-0.7225130890052356,4430637,1020106318.3704,230.24,0.38,1160486648,1160487000.0,111844690743.0,266296820000.0
2024-12-14,TMUS,231.94,232.8,232.8,230.73,233.27,-0.46226415094339635,2749388,637439009.2688,231.85,0.24,1160486648,1160487000.0,113048579591.63,269163250000.0
2024-12-13,TMUS,233.27,231.13,233.94,230.02,234.34,-0.1929824561403508,4067645,947418382.5265,232.92,0.35,1160486648,1160487000.0,113696827433.21,270706700000.0
2024-12-12,TMUS,234.34,233.19,236.82,233.03,233.5,-1.7826086956521738,3391616,797203410.7392,235.05,0.29,1160486648,1160487000.0,114218345258.77,271948380000.0
2024-12-11,TMUS,233.5,234.84,235.62,230.61,228.86,4.638888888888888,5345602,1247543765.3152,233.38,0.46,1160486648,1160487000.0,113808925569.36,270973570000.0
2024-12-10,TMUS,228.86,242.99,243.84,228.09,243.78,-4.014778325123153,6262871,1455203190.9627,232.35,0.54,1160486648,1160487000.0,111547374063.78,265588940000.0
2024-12-07,TMUS,243.78,244.15,245.56,243.57,243.94,-0.988562091503268,2174175,531118122.4575,244.28,0.19,1160486648,1160487000.0,118819442720.76,282903380000.0
2024-12-06,TMUS,243.94,243.0,245.05,242.03,243.08,-5.999999999999999,2637345,643761936.5715,244.09,0.23,1160486648,1160487000.0,118897432297.55,283089070000.0
2024-12-05,TMUS,243.08,244.46,245.0,242.17,244.85,-3.0571428571428574,2542020,617929244.9382,243.09,0.22,1160486648,1160487000.0,118478264520.3,282091070000.0
2024-12-04,TMUS,244.85,244.97,246.15,243.69,244.82,-1.0138888888888888,2650344,648973833.216,244.86,0.23,1160486648,1160487000.0,119340970294.42,284145130000.0
2024-12-03,TMUS,244.82,246.94,247.82,243.51,246.94,-87.0,3226578,790386773.6972,244.96,0.28,1160486648,1160487000.0,119326348162.66,284110320000.0
2024-11-30,TMUS,246.94,245.81,247.48,244.44,246.2,-1.3488372093023255,1805925,444971973.93,246.4,0.16,1160486648,1160487000.0,120359645474.03,286570570000.0
2024-11-28,TMUS,246.2,245.14,248.15,243.91,244.04,1.9666666666666668,3287354,810071087.6216,246.42,0.28,1160486648,1160487000.0,119998961349.79,285711750000.0
2024-11-27,TMUS,244.04,240.94,244.29,240.6,239.08,1.3370786516853932,3225030,786771223.734,243.08,0.28,1160486648,1160487000.0,119375083727.83,284226380000.0
2024-11-26,TMUS,239.94,239.34,240.82,238.51,238.28,-0.6634615384615385,5453875,1308340490.6512,239.89,0.47,1160486648,1160487000.0,116947814728.91,278447130000.0
2024-11-23,TMUS,238.28,236.44,239.69,236.28,236.58,0.028571428571428692,2479446,591262330.113,238.47,0.21,1160486648,1160487000.0,116138718563.88,276520750000.0
2024-11-22,TMUS,236.58,235.67,237.33,233.94,235.47,-0.3472222222222222,2437516,576027931.0816,236.32,0.21,1160486648,1160487000.0,115310135971.26,274547880000.0
2024-11-21,TMUS,235.47,233.2,235.63,233.2,233.2,1.0638297872340425,2538508,596679884.6963,235.05,0.22,1160486648,1160487000.0,114769117095.96,273259750000.0
2024-11-20,TMUS,233.2,237.03,237.03,232.83,237.03,-2.6701030927835054,3715570,868877535.8447,233.85,0.32,1160486648,1160487000.0,113662704251.71,270625440000.0
